date,hour,普洱,汉中,雅安,北海,黑河
20220409,19,21.0,29.0,24.0,26.0,16.0
20220409,20,26.0,28.0,28.0,23.0,21.0
20220409,21,31.0,35.0,28.0,27.0,21.0
20220409,22,29.0,39.0,29.0,24.0,20.0
20220409,23,33.0,35.0,29.0,25.0,19.0
20220410,0,34.0,38.0,28.0,23.0,20.0
20220410,1,35.0,38.0,28.0,25.0,23.0
20220410,2,28.0,34.0,28.0,23.0,22.0
20220410,3,26.0,30.0,25.0,22.0,21.0
20220410,4,28.0,26.0,23.0,20.0,20.0
20220410,5,26.0,27.0,22.0,17.0,18.0
20220410,6,30.0,27.0,21.0,17.0,17.0
20220410,7,32.0,29.0,20.0,17.0,20.0
20220410,8,30.0,31.0,20.0,21.0,19.0
20220410,9,31.0,32.0,19.0,24.0,16.0
20220410,10,40.0,31.0,18.0,21.0,18.0
20220410,12,36.0,32.0,18.0,21.0,15.0
20220410,13,34.0,34.0,22.0,18.0,13.0
20220410,14,30.0,34.0,23.0,16.0,14.0
20220410,15,32.0,34.0,24.0,18.0,17.0
20220410,16,33.0,34.0,32.0,17.0,17.0
20220410,17,31.0,34.0,34.0,16.0,14.0
20220410,18,32.0,35.0,42.0,15.0,16.0
20220410,19,33.0,34.0,42.0,16.0,14.0
20220410,20,38.0,40.0,43.0,18.0,17.0
20220410,21,52.0,55.0,44.0,18.0,19.0
20220410,22,52.0,50.0,44.0,22.0,23.0
20220410,23,48.0,46.0,42.0,21.0,24.0
20220411,0,50.0,45.0,42.0,20.0,22.0
20220411,1,48.0,42.0,42.0,19.0,19.0
20220411,2,46.0,44.0,41.0,18.0,15.0
20220411,3,42.0,40.0,40.0,20.0,12.0
20220411,4,39.0,37.0,39.0,16.0,10.0
20220411,5,41.0,32.0,39.0,16.0,8.0
20220411,6,42.0,33.0,39.0,16.0,10.0
20220411,7,44.0,37.0,40.0,19.0,10.0
20220411,8,45.0,39.0,39.0,20.0,10.0
20220411,9,48.0,43.0,41.0,19.0,11.0
20220411,10,49.0,39.0,42.0,15.0,12.0
20220411,11,50.0,40.0,44.0,14.0,11.0
20220411,12,42.0,41.0,51.0,10.0,11.0
20220411,13,42.0,40.0,52.0,11.0,9.0
20220411,14,32.0,35.0,51.0,9.0,8.0
20220411,15,32.0,32.0,51.0,11.0,7.0
20220411,16,31.0,34.0,47.0,9.0,7.0
20220411,17,28.0,35.0,46.0,12.0,7.0
20220411,18,32.0,33.0,51.0,12.0,9.0
20220411,19,31.0,41.0,52.0,14.0,9.0
20220411,20,37.0,58.0,50.0,12.0,12.0
20220411,21,43.0,64.0,50.0,11.0,15.0
20220411,22,38.0,62.0,50.0,19.0,18.0
20220411,23,34.0,62.0,35.0,11.0,20.0
20220412,0,37.0,60.0,26.0,14.0,18.0
20220412,1,31.0,48.0,19.0,14.0,13.0
20220412,2,32.0,42.0,20.0,14.0,12.0
20220412,3,31.0,43.0,21.0,12.0,9.0
20220412,4,24.0,42.0,18.0,12.0,8.0
20220412,5,19.0,41.0,15.0,17.0,6.0
20220412,6,23.0,40.0,14.0,17.0,7.0
20220412,7,23.0,43.0,16.0,15.0,10.0
20220412,8,24.0,48.0,14.0,15.0,8.0
20220412,9,27.0,49.0,14.0,18.0,6.0
20220412,10,30.0,49.0,13.0,15.0,8.0
20220412,11,30.0,51.0,15.0,12.0,11.0
20220412,12,25.0,57.0,16.0,17.0,9.0
20220412,13,17.0,57.0,20.0,14.0,7.0
20220412,14,16.0,58.0,22.0,13.0,6.0
20220412,15,15.0,56.0,22.0,15.0,7.0
20220412,16,12.0,50.0,21.0,13.0,9.0
20220412,17,11.0,45.0,21.0,15.0,9.0
20220412,18,13.0,41.0,21.0,16.0,10.0
20220412,19,9.0,39.0,23.0,17.0,10.0
20220412,20,12.0,37.0,24.0,14.0,10.0
20220412,21,17.0,38.0,25.0,15.0,14.0
20220412,22,28.0,39.0,26.0,16.0,15.0
20220412,23,33.0,43.0,26.0,16.0,14.0
20220413,0,29.0,38.0,26.0,14.0,12.0
20220413,1,26.0,36.0,25.0,13.0,13.0
20220413,2,20.0,34.0,26.0,15.0,12.0
20220413,3,21.0,34.0,27.0,13.0,11.0
20220413,4,21.0,34.0,28.0,14.0,10.0
20220413,5,22.0,32.0,29.0,11.0,10.0
20220413,6,21.0,31.0,29.0,13.0,10.0
20220413,7,18.0,31.0,28.0,14.0,11.0
20220413,8,17.0,34.0,29.0,15.0,9.0
20220413,9,26.0,34.0,30.0,15.0,7.0
20220413,10,27.0,29.0,23.0,17.0,8.0
20220413,11,23.0,25.0,26.0,14.0,12.0
20220413,12,25.0,23.0,26.0,13.0,10.0
20220413,13,22.0,26.0,25.0,17.0,7.0
20220413,14,16.0,23.0,15.0,23.0,11.0
20220413,15,14.0,22.0,14.0,31.0,12.0
20220413,16,11.0,22.0,17.0,35.0,15.0
20220413,17,14.0,24.0,17.0,33.0,9.0
20220413,18,12.0,30.0,22.0,32.0,11.0
20220413,19,21.0,32.0,26.0,25.0,15.0
20220413,20,22.0,31.0,26.0,20.0,15.0
20220413,21,23.0,42.0,26.0,19.0,13.0
20220413,22,25.0,47.0,22.0,15.0,14.0
20220413,23,28.0,33.0,19.0,13.0,16.0
20220414,0,28.0,20.0,19.0,15.0,14.0
20220414,1,27.0,16.0,18.0,14.0,13.0
20220414,2,34.0,17.0,20.0,12.0,18.0
20220414,3,36.0,17.0,17.0,12.0,16.0
20220414,4,30.0,18.0,15.0,16.0,18.0
20220414,5,32.0,19.0,13.0,17.0,14.0
20220414,6,30.0,19.0,12.0,21.0,11.0
20220414,7,32.0,21.0,14.0,27.0,10.0
20220414,8,33.0,22.0,14.0,35.0,8.0
20220414,9,36.0,22.0,15.0,36.0,9.0
20220414,10,36.0,22.0,17.0,35.0,10.0
20220414,11,36.0,21.0,16.0,42.0,7.0
20220414,12,32.0,19.0,12.0,46.0,7.0
20220414,13,35.0,18.0,14.0,50.0,5.0
20220414,14,30.0,20.0,14.0,58.0,6.0
20220414,15,27.0,21.0,13.0,50.0,7.0
20220414,16,26.0,21.0,15.0,39.0,10.0
20220414,17,26.0,17.0,16.0,39.0,8.0
20220414,18,28.0,14.0,20.0,31.0,7.0
20220414,19,27.0,16.0,19.0,31.0,6.0
20220414,20,31.0,18.0,19.0,35.0,9.0
20220414,21,31.0,19.0,16.0,39.0,12.0
20220414,22,42.0,21.0,14.0,34.0,14.0
20220414,23,42.0,22.0,12.0,34.0,13.0
20220415,0,41.0,24.0,10.0,29.0,15.0
20220415,1,45.0,23.0,3.0,28.0,14.0
20220415,2,49.0,21.0,1.0,22.0,12.0
20220415,3,47.0,20.0,,23.0,11.0
20220415,4,46.0,23.0,1.0,18.0,8.0
20220415,5,44.0,25.0,,17.0,7.0
20220415,6,49.0,22.0,,19.0,7.0
20220415,7,46.0,21.0,1.0,21.0,10.0
20220415,8,47.0,19.0,1.0,23.0,8.0
20220415,9,52.0,18.0,1.0,23.0,6.0
20220415,10,60.0,19.0,2.0,24.0,6.0
20220415,11,53.0,19.0,2.0,23.0,5.0
20220415,12,63.0,19.0,3.0,22.0,5.0
20220415,13,59.0,18.0,3.0,19.0,5.0
20220415,14,45.0,14.0,3.0,24.0,6.0
20220415,15,45.0,12.0,3.0,20.0,7.0
20220415,16,47.0,11.0,3.0,22.0,7.0
20220415,17,41.0,9.0,2.0,23.0,7.0
20220415,18,43.0,9.0,3.0,17.0,10.0
20220415,19,50.0,10.0,3.0,20.0,11.0
20220415,20,52.0,9.0,3.0,24.0,9.0
20220415,21,46.0,11.0,3.0,23.0,11.0
20220415,22,42.0,13.0,3.0,23.0,11.0
20220415,23,19.0,14.0,4.0,22.0,9.0
20220416,0,36.0,13.0,3.0,16.0,10.0
20220416,1,33.0,13.0,2.0,10.0,9.0
20220416,2,31.0,12.0,2.0,13.0,9.0
20220416,3,25.0,12.0,2.0,13.0,13.0
20220416,4,31.0,11.0,1.0,15.0,13.0
20220416,5,29.0,11.0,1.0,13.0,11.0
20220416,6,27.0,11.0,1.0,14.0,11.0
20220416,7,27.0,10.0,1.0,16.0,10.0
20220416,8,33.0,10.0,2.0,15.0,7.0
20220416,9,36.0,10.0,2.0,14.0,6.0
20220416,10,37.0,11.0,3.0,15.0,8.0
20220416,11,38.0,10.0,4.0,13.0,7.0
20220416,12,42.0,10.0,5.0,14.0,8.0
20220416,13,42.0,10.0,7.0,14.0,10.0
20220416,14,35.0,8.0,6.0,8.0,9.0
20220416,15,34.0,8.0,7.0,6.0,9.0
20220416,16,35.0,7.0,10.0,4.0,9.0
20220416,17,36.0,8.0,11.0,5.0,8.0
20220416,18,38.0,8.0,11.0,4.0,8.0
20220416,19,32.0,8.0,11.0,5.0,10.0
20220416,20,31.0,8.0,12.0,7.0,11.0
20220416,21,36.0,9.0,14.0,9.0,11.0
20220416,22,52.0,11.0,13.0,8.0,8.0
20220416,23,50.0,15.0,12.0,9.0,9.0
20220417,0,47.0,17.0,13.0,6.0,10.0
20220417,1,41.0,19.0,14.0,6.0,10.0
20220417,2,40.0,19.0,16.0,9.0,9.0
20220417,3,49.0,18.0,16.0,9.0,12.0
20220417,4,36.0,17.0,15.0,13.0,12.0
20220417,5,38.0,16.0,13.0,13.0,10.0
20220417,6,37.0,16.0,12.0,11.0,12.0
20220417,7,36.0,20.0,12.0,11.0,12.0
20220417,8,37.0,21.0,12.0,9.0,11.0
20220417,9,39.0,23.0,13.0,5.0,13.0
20220417,10,35.0,23.0,16.0,5.0,12.0
20220417,11,39.0,21.0,15.0,10.0,10.0
20220417,12,36.0,18.0,12.0,14.0,12.0
20220417,13,34.0,17.0,12.0,11.0,10.0
20220417,14,36.0,13.0,10.0,10.0,7.0
20220417,15,33.0,12.0,6.0,11.0,7.0
20220417,16,33.0,12.0,6.0,12.0,6.0
20220417,17,30.0,11.0,7.0,7.0,9.0
20220417,18,31.0,13.0,8.0,9.0,10.0
20220417,19,36.0,16.0,7.0,10.0,12.0
20220417,20,43.0,17.0,6.0,11.0,13.0
20220417,21,37.0,19.0,5.0,10.0,16.0
20220417,22,32.0,21.0,5.0,10.0,20.0
20220417,23,29.0,24.0,6.0,10.0,22.0
20220418,0,25.0,23.0,6.0,9.0,20.0
20220418,1,22.0,24.0,4.0,7.0,13.0
20220418,2,20.0,24.0,4.0,5.0,13.0
20220418,3,18.0,20.0,4.0,4.0,15.0
20220418,4,22.0,19.0,4.0,3.0,15.0
20220418,5,16.0,19.0,4.0,5.0,13.0
20220418,6,19.0,20.0,4.0,4.0,13.0
20220418,7,23.0,16.0,4.0,3.0,15.0
20220418,8,20.0,17.0,3.0,5.0,14.0
20220418,9,23.0,23.0,5.0,6.0,13.0
20220418,10,23.0,26.0,7.0,6.0,10.0
20220418,11,24.0,22.0,8.0,6.0,7.0
20220418,12,29.0,23.0,9.0,6.0,5.0
20220418,13,27.0,23.0,11.0,5.0,6.0
20220418,14,26.0,22.0,15.0,6.0,5.0
20220418,15,24.0,22.0,18.0,7.0,4.0
20220418,16,19.0,21.0,20.0,8.0,9.0
20220418,17,18.0,23.0,18.0,7.0,11.0
20220418,18,21.0,25.0,18.0,5.0,14.0
20220418,19,23.0,29.0,21.0,6.0,17.0
20220418,20,28.0,36.0,21.0,9.0,17.0
20220418,21,24.0,39.0,14.0,11.0,17.0
20220418,22,27.0,36.0,13.0,11.0,19.0
20220418,23,27.0,31.0,13.0,12.0,23.0
20220419,0,27.0,33.0,12.0,12.0,28.0
20220419,1,23.0,31.0,12.0,9.0,33.0
20220419,2,15.0,32.0,14.0,9.0,35.0
20220419,3,16.0,31.0,14.0,8.0,38.0
20220419,4,14.0,29.0,15.0,7.0,39.0
20220419,5,9.0,28.0,16.0,7.0,39.0
20220419,6,8.0,29.0,16.0,10.0,40.0
20220419,7,12.0,27.0,17.0,10.0,43.0
20220419,8,11.0,26.0,18.0,10.0,38.0
20220419,9,13.0,29.0,17.0,11.0,37.0
20220419,10,11.0,30.0,16.0,13.0,42.0
20220419,11,5.0,28.0,14.0,13.0,59.0
20220419,12,20.0,26.0,18.0,13.0,100.0
20220419,13,15.0,24.0,20.0,8.0,28.0
20220419,14,11.0,24.0,33.0,10.0,30.0
20220419,15,8.0,25.0,34.0,11.0,26.0
20220419,16,9.0,28.0,26.0,13.0,22.0
20220419,17,8.0,26.0,27.0,13.0,21.0
20220419,18,8.0,20.0,28.0,16.0,19.0
20220419,19,16.0,22.0,34.0,20.0,16.0
20220419,20,21.0,23.0,33.0,27.0,24.0
20220419,21,20.0,29.0,40.0,23.0,28.0
20220419,22,20.0,27.0,36.0,22.0,27.0
20220419,23,22.0,22.0,28.0,20.0,25.0
20220420,0,20.0,23.0,24.0,19.0,21.0
20220420,1,19.0,19.0,20.0,23.0,18.0
20220420,2,13.0,16.0,17.0,22.0,24.0
20220420,3,16.0,15.0,16.0,23.0,33.0
20220420,4,19.0,16.0,15.0,17.0,34.0
20220420,5,16.0,18.0,16.0,24.0,25.0
20220420,6,19.0,19.0,17.0,21.0,20.0
20220420,7,18.0,20.0,16.0,21.0,17.0
20220420,8,19.0,20.0,16.0,21.0,17.0
20220420,9,20.0,20.0,16.0,22.0,13.0
20220420,10,17.0,18.0,17.0,21.0,13.0
20220420,11,12.0,18.0,20.0,21.0,13.0
20220420,12,12.0,19.0,24.0,21.0,11.0
20220420,13,8.0,19.0,23.0,23.0,11.0
20220420,14,7.0,19.0,21.0,23.0,13.0
20220420,15,8.0,20.0,22.0,28.0,12.0
20220420,16,8.0,19.0,22.0,31.0,13.0
20220420,17,8.0,18.0,24.0,25.0,13.0
20220420,18,8.0,20.0,26.0,25.0,14.0
20220420,19,13.0,21.0,29.0,26.0,10.0
20220420,20,16.0,26.0,30.0,27.0,20.0
20220420,21,20.0,33.0,30.0,32.0,17.0
20220420,22,26.0,29.0,31.0,33.0,12.0
20220420,23,23.0,31.0,29.0,34.0,11.0
20220421,0,18.0,36.0,26.0,37.0,10.0
20220421,1,13.0,32.0,26.0,36.0,13.0
20220421,2,11.0,28.0,24.0,30.0,12.0
20220421,3,12.0,26.0,23.0,28.0,13.0
20220421,4,15.0,27.0,22.0,29.0,16.0
20220421,5,20.0,26.0,21.0,34.0,17.0
20220421,6,17.0,26.0,21.0,33.0,13.0
20220421,7,18.0,29.0,22.0,35.0,10.0
20220421,8,18.0,27.0,22.0,38.0,9.0
20220421,9,18.0,28.0,23.0,41.0,11.0
20220421,10,23.0,30.0,25.0,43.0,9.0
20220421,11,19.0,31.0,27.0,45.0,10.0
20220421,12,17.0,28.0,37.0,35.0,11.0
20220421,13,14.0,27.0,39.0,36.0,9.0
20220421,14,12.0,26.0,38.0,34.0,13.0
20220421,15,11.0,25.0,37.0,33.0,9.0
20220421,16,8.0,25.0,37.0,47.0,13.0
20220421,17,9.0,24.0,38.0,28.0,10.0
20220421,18,14.0,24.0,37.0,26.0,12.0
20220421,19,12.0,24.0,38.0,37.0,12.0
20220421,20,16.0,34.0,38.0,38.0,17.0
20220421,21,24.0,48.0,37.0,39.0,18.0
20220421,22,30.0,48.0,34.0,34.0,18.0
20220421,23,27.0,41.0,37.0,28.0,13.0
20220422,0,29.0,35.0,36.0,23.0,11.0
20220422,1,22.0,33.0,36.0,26.0,13.0
20220422,2,17.0,33.0,37.0,24.0,10.0
20220422,3,17.0,29.0,37.0,23.0,9.0
20220422,4,14.0,25.0,35.0,23.0,8.0
20220422,5,15.0,28.0,34.0,25.0,8.0
20220422,6,13.0,31.0,34.0,22.0,6.0
20220422,7,16.0,31.0,35.0,20.0,5.0
20220422,8,18.0,33.0,36.0,20.0,7.0
20220422,9,22.0,33.0,36.0,21.0,6.0
20220422,10,25.0,34.0,37.0,23.0,7.0
20220422,11,21.0,34.0,38.0,23.0,9.0
20220422,12,19.0,32.0,42.0,17.0,7.0
20220422,13,12.0,29.0,42.0,19.0,6.0
20220422,14,11.0,28.0,33.0,18.0,6.0
20220422,15,11.0,27.0,31.0,15.0,6.0
20220422,16,7.0,33.0,30.0,14.0,6.0
20220422,17,8.0,32.0,30.0,16.0,9.0
20220422,18,9.0,31.0,29.0,17.0,10.0
20220422,19,10.0,32.0,31.0,16.0,9.0
20220422,20,15.0,33.0,32.0,17.0,13.0
20220422,21,16.0,31.0,32.0,18.0,13.0
20220422,22,22.0,31.0,28.0,18.0,14.0
20220422,23,27.0,33.0,30.0,20.0,13.0
20220423,0,25.0,34.0,30.0,14.0,13.0
20220423,1,24.0,36.0,29.0,10.0,12.0
20220423,2,19.0,38.0,28.0,13.0,13.0
20220423,3,19.0,37.0,28.0,13.0,13.0
20220423,4,19.0,34.0,27.0,16.0,15.0
20220423,5,16.0,32.0,26.0,20.0,15.0
20220423,6,16.0,33.0,25.0,21.0,14.0
20220423,7,18.0,33.0,25.0,22.0,15.0
20220423,8,18.0,33.0,26.0,23.0,18.0
20220423,9,18.0,34.0,26.0,25.0,19.0
20220423,10,19.0,38.0,29.0,23.0,22.0
20220423,11,20.0,37.0,30.0,19.0,22.0
20220423,12,18.0,35.0,30.0,17.0,18.0
20220423,13,12.0,36.0,33.0,17.0,18.0
20220423,14,11.0,35.0,35.0,16.0,12.0
20220423,15,12.0,33.0,34.0,19.0,10.0
20220423,16,13.0,30.0,34.0,17.0,14.0
20220423,17,13.0,31.0,34.0,13.0,18.0
20220423,18,13.0,31.0,36.0,13.0,18.0
20220423,19,10.0,31.0,37.0,14.0,16.0
20220423,20,17.0,35.0,38.0,13.0,13.0
20220423,21,23.0,53.0,39.0,15.0,12.0
20220423,22,24.0,63.0,40.0,16.0,11.0
20220423,23,26.0,60.0,39.0,18.0,14.0
20220424,0,30.0,58.0,39.0,16.0,14.0
20220424,1,35.0,53.0,38.0,19.0,13.0
20220424,2,29.0,47.0,38.0,20.0,15.0
20220424,3,27.0,41.0,38.0,20.0,15.0
20220424,4,27.0,38.0,37.0,27.0,13.0
20220424,5,27.0,38.0,36.0,32.0,12.0
20220424,6,26.0,42.0,34.0,36.0,13.0
20220424,7,29.0,40.0,33.0,34.0,15.0
20220424,8,27.0,37.0,35.0,29.0,12.0
20220424,9,27.0,30.0,34.0,29.0,10.0
20220424,10,27.0,24.0,31.0,27.0,8.0
20220424,11,31.0,15.0,24.0,21.0,7.0
20220424,12,26.0,7.0,27.0,19.0,8.0
20220424,13,22.0,6.0,30.0,16.0,9.0
20220424,14,21.0,9.0,26.0,18.0,8.0
20220424,15,21.0,14.0,30.0,15.0,7.0
20220424,16,18.0,15.0,23.0,14.0,8.0
20220424,17,23.0,15.0,13.0,11.0,11.0
20220424,18,26.0,15.0,7.0,12.0,10.0
20220424,19,26.0,16.0,7.0,14.0,12.0
20220424,20,28.0,16.0,6.0,15.0,12.0
20220424,21,34.0,17.0,7.0,15.0,16.0
20220424,22,38.0,17.0,3.0,17.0,11.0
20220424,23,39.0,17.0,3.0,21.0,12.0
20220425,0,39.0,17.0,3.0,22.0,12.0
20220425,1,34.0,17.0,5.0,17.0,11.0
20220425,2,34.0,16.0,6.0,24.0,9.0
20220425,3,33.0,16.0,7.0,28.0,8.0
20220425,4,34.0,16.0,6.0,27.0,20.0
20220425,5,35.0,15.0,7.0,27.0,20.0
20220425,6,48.0,14.0,7.0,31.0,16.0
20220425,7,52.0,25.0,8.0,29.0,17.0
20220425,8,43.0,30.0,8.0,27.0,17.0
20220425,9,55.0,34.0,7.0,20.0,15.0
20220425,10,43.0,35.0,4.0,14.0,15.0
20220425,11,40.0,28.0,6.0,7.0,12.0
20220425,12,38.0,28.0,11.0,6.0,12.0
20220425,13,33.0,26.0,12.0,9.0,11.0
20220425,14,34.0,25.0,12.0,7.0,11.0
20220425,15,34.0,26.0,9.0,10.0,10.0
20220425,16,31.0,26.0,9.0,9.0,8.0
20220425,17,29.0,24.0,9.0,9.0,7.0
20220425,18,27.0,22.0,9.0,11.0,7.0
20220425,19,26.0,22.0,10.0,15.0,6.0
20220425,20,27.0,24.0,10.0,18.0,10.0
20220425,21,33.0,27.0,10.0,17.0,7.0
20220425,22,37.0,32.0,9.0,17.0,9.0
20220425,23,36.0,30.0,9.0,16.0,9.0
20220426,0,34.0,28.0,8.0,17.0,10.0
20220426,1,36.0,26.0,8.0,21.0,13.0
20220426,2,40.0,28.0,8.0,15.0,9.0
20220426,3,35.0,26.0,7.0,15.0,8.0
20220426,4,40.0,26.0,9.0,16.0,6.0
20220426,5,36.0,25.0,8.0,15.0,10.0
20220426,6,34.0,23.0,10.0,18.0,12.0
20220426,7,38.0,25.0,11.0,20.0,17.0
20220426,8,40.0,26.0,10.0,22.0,14.0
20220426,9,38.0,26.0,9.0,30.0,14.0
20220426,10,41.0,25.0,10.0,37.0,13.0
20220426,11,41.0,23.0,15.0,39.0,14.0
20220426,12,43.0,23.0,13.0,41.0,13.0
20220426,13,40.0,26.0,9.0,39.0,16.0
20220426,14,40.0,25.0,9.0,26.0,15.0
20220426,15,33.0,20.0,8.0,22.0,13.0
20220426,16,35.0,17.0,11.0,21.0,21.0
20220426,17,33.0,16.0,11.0,26.0,20.0
20220426,18,35.0,18.0,11.0,21.0,17.0
20220426,19,30.0,20.0,13.0,23.0,15.0
20220426,20,30.0,27.0,17.0,23.0,17.0
20220426,21,39.0,40.0,20.0,24.0,16.0
20220426,22,52.0,31.0,20.0,21.0,19.0
20220426,23,62.0,26.0,21.0,23.0,22.0
20220427,0,64.0,28.0,21.0,22.0,18.0
20220427,1,59.0,32.0,20.0,22.0,17.0
20220427,2,48.0,28.0,20.0,32.0,12.0
20220427,3,49.0,24.0,19.0,31.0,12.0
20220427,4,43.0,21.0,20.0,28.0,11.0
20220427,5,44.0,22.0,18.0,24.0,13.0
20220427,6,43.0,21.0,18.0,20.0,12.0
20220427,7,40.0,20.0,18.0,19.0,10.0
20220427,8,32.0,20.0,17.0,24.0,10.0
20220427,9,23.0,22.0,17.0,22.0,10.0
20220427,10,45.0,23.0,18.0,24.0,11.0
20220427,11,37.0,24.0,22.0,23.0,8.0
20220427,12,32.0,26.0,25.0,22.0,6.0
20220427,13,28.0,22.0,26.0,12.0,8.0
20220427,14,13.0,21.0,23.0,17.0,9.0
20220427,15,29.0,21.0,25.0,14.0,10.0
20220427,16,36.0,21.0,21.0,19.0,9.0
20220427,17,37.0,21.0,25.0,23.0,10.0
20220427,18,39.0,22.0,35.0,27.0,8.0
20220427,19,45.0,26.0,32.0,24.0,12.0
20220427,20,45.0,29.0,31.0,27.0,13.0
20220427,21,55.0,25.0,34.0,20.0,15.0
20220427,22,55.0,16.0,39.0,21.0,14.0
20220427,23,55.0,19.0,38.0,18.0,14.0
20220428,0,50.0,20.0,39.0,16.0,11.0
20220428,1,50.0,18.0,41.0,15.0,12.0
20220428,2,49.0,18.0,43.0,15.0,9.0
20220428,3,44.0,16.0,46.0,16.0,9.0
20220428,4,42.0,13.0,46.0,13.0,8.0
20220428,5,44.0,13.0,37.0,13.0,9.0
20220428,6,42.0,12.0,11.0,10.0,9.0
20220428,7,41.0,12.0,6.0,13.0,8.0
20220428,8,43.0,14.0,7.0,13.0,8.0
20220428,9,40.0,15.0,8.0,13.0,7.0
20220428,10,44.0,17.0,10.0,12.0,7.0
20220428,11,50.0,19.0,10.0,13.0,7.0
20220428,12,33.0,22.0,11.0,16.0,5.0
20220428,13,32.0,26.0,12.0,9.0,5.0
20220428,14,27.0,24.0,12.0,12.0,5.0
20220428,15,25.0,24.0,14.0,15.0,5.0
20220428,16,26.0,23.0,16.0,19.0,6.0
20220428,17,35.0,20.0,16.0,15.0,8.0
20220428,18,40.0,17.0,15.0,14.0,6.0
20220428,19,35.0,17.0,16.0,16.0,8.0
20220428,20,41.0,19.0,16.0,18.0,11.0
20220428,21,46.0,19.0,19.0,16.0,13.0
20220428,22,56.0,14.0,20.0,20.0,10.0
20220428,23,61.0,11.0,18.0,12.0,11.0
20220429,0,49.0,9.0,18.0,13.0,10.0
20220429,1,49.0,9.0,19.0,14.0,12.0
20220429,2,35.0,8.0,17.0,13.0,13.0
20220429,3,36.0,9.0,15.0,11.0,9.0
20220429,4,34.0,8.0,15.0,12.0,12.0
20220429,5,34.0,8.0,14.0,12.0,11.0
20220429,6,34.0,9.0,15.0,13.0,14.0
20220429,7,40.0,10.0,15.0,14.0,12.0
20220429,8,38.0,10.0,16.0,14.0,14.0
20220429,9,51.0,10.0,16.0,13.0,12.0
20220429,10,46.0,9.0,19.0,12.0,13.0
20220429,11,42.0,9.0,23.0,10.0,10.0
20220429,12,42.0,11.0,30.0,7.0,10.0
20220429,13,43.0,13.0,35.0,10.0,8.0
20220429,14,37.0,10.0,35.0,8.0,11.0
20220429,15,27.0,10.0,36.0,11.0,16.0
20220429,16,33.0,9.0,40.0,14.0,17.0
20220429,17,33.0,10.0,46.0,15.0,17.0
20220429,18,32.0,12.0,48.0,14.0,16.0
20220429,19,35.0,12.0,52.0,14.0,16.0
20220429,20,38.0,12.0,59.0,14.0,18.0
20220429,21,48.0,13.0,62.0,18.0,33.0
20220429,22,46.0,13.0,63.0,15.0,33.0
20220429,23,55.0,16.0,54.0,14.0,22.0
20220430,0,51.0,12.0,44.0,12.0,20.0
20220430,1,50.0,8.0,38.0,10.0,16.0
20220430,2,46.0,8.0,26.0,6.0,12.0
20220430,3,46.0,8.0,11.0,6.0,12.0
20220430,4,39.0,8.0,4.0,7.0,14.0
20220430,5,40.0,8.0,4.0,5.0,12.0
20220430,6,40.0,8.0,3.0,4.0,9.0
20220430,7,41.0,8.0,2.0,6.0,9.0
20220430,8,41.0,9.0,2.0,7.0,9.0
20220430,9,42.0,10.0,4.0,9.0,10.0
20220430,10,44.0,13.0,4.0,10.0,9.0
20220430,11,43.0,19.0,4.0,8.0,10.0
20220430,12,47.0,18.0,4.0,7.0,11.0
20220430,13,40.0,17.0,5.0,8.0,11.0
20220430,14,43.0,16.0,5.0,9.0,12.0
20220430,15,43.0,15.0,5.0,10.0,19.0
20220430,16,42.0,15.0,5.0,11.0,17.0
20220430,17,41.0,11.0,4.0,15.0,17.0
20220430,18,39.0,11.0,6.0,11.0,21.0
20220430,19,41.0,10.0,7.0,9.0,23.0
20220430,20,44.0,12.0,8.0,10.0,22.0
20220430,21,36.0,14.0,8.0,10.0,21.0
20220430,22,34.0,14.0,9.0,10.0,22.0
20220430,23,31.0,12.0,11.0,8.0,26.0
20220501,0,29.0,11.0,11.0,10.0,28.0
20220501,1,31.0,10.0,7.0,8.0,29.0
20220501,2,29.0,10.0,10.0,14.0,29.0
20220501,3,31.0,9.0,7.0,15.0,23.0
20220501,4,30.0,10.0,3.0,10.0,23.0
20220501,5,23.0,10.0,2.0,8.0,24.0
20220501,6,24.0,12.0,2.0,4.0,23.0
20220501,7,27.0,13.0,2.0,5.0,23.0
20220501,8,29.0,15.0,2.0,5.0,20.0
20220501,9,25.0,16.0,2.0,5.0,20.0
20220501,10,24.0,18.0,3.0,5.0,22.0
20220501,11,23.0,18.0,3.0,6.0,19.0
20220501,12,20.0,18.0,4.0,4.0,20.0
20220501,13,22.0,16.0,6.0,5.0,14.0
20220501,14,17.0,12.0,6.0,6.0,12.0
20220501,15,17.0,10.0,6.0,7.0,10.0
20220501,16,17.0,9.0,6.0,8.0,14.0
20220501,17,16.0,9.0,5.0,6.0,15.0
20220501,18,23.0,10.0,5.0,8.0,19.0
20220501,19,20.0,11.0,5.0,15.0,22.0
20220501,20,22.0,15.0,7.0,25.0,23.0
20220501,21,22.0,19.0,9.0,13.0,25.0
20220501,22,21.0,23.0,9.0,13.0,21.0
20220501,23,22.0,17.0,9.0,13.0,24.0
20220502,0,20.0,14.0,9.0,11.0,24.0
20220502,1,18.0,12.0,8.0,14.0,20.0
20220502,2,20.0,14.0,8.0,12.0,19.0
20220502,3,19.0,16.0,8.0,14.0,18.0
20220502,4,15.0,14.0,7.0,10.0,17.0
